"","X.GSPC","X.VIX","X.FTSE","X.HSI","X.IXIC","X.GDAXI","X.N225","X.DJI"
"2011-02-11",1329.150024,15.69,6062.899902,22828.919922,2809.439941,7371.200195,NA,12273.259766
"2011-02-14",1332.319946,15.95,6060.100098,23121.060547,2817.179932,7396.629883,10725.540039,12268.19043
"2011-02-15",1328.01001,16.370001,6037.100098,22899.779297,2804.350098,7400.040039,10746.669922,12226.639648
"2011-02-16",1336.319946,16.719999,6085.299805,23156.970703,2825.560059,7414.299805,10808.290039,12288.169922
"2011-02-17",1340.430054,16.59,6087.399902,23301.839844,2831.580078,7405.509766,10836.639648,12318.139648
"2011-02-18",1343.01001,16.43,6083,23595.240234,2833.949951,7426.810059,10842.799805,12391.25
"2011-02-21",NA,NA,6014.799805,23485.419922,NA,7321.810059,10857.530273,NA
"2011-02-22",1315.439941,20.799999,5996.799805,22990.810547,2756.419922,7318.350098,10664.700195,12212.790039
"2011-02-23",1307.400024,22.129999,5923.5,22906.900391,2722.98999,7194.600098,10579.099609,12105.780273
"2011-02-24",1306.099976,21.32,5920,22601.039063,2737.899902,7130.5,10452.709961,12068.5
"2011-02-25",1319.880005,19.219999,6001.200195,23012.369141,2781.050049,7185.169922,10526.759766,12130.450195
"2011-02-28",1327.219971,18.35,5994,23338.019531,2782.27002,7272.319824,10624.089844,12226.339844
"2011-03-01",1306.329956,21.01,5935.799805,23396.419922,2737.409912,7223.299805,10754.030273,12058.019531
"2011-03-02",1308.439941,20.700001,5914.899902,23048.660156,2748.070068,7181.120117,10492.379883,12066.799805
"2011-03-03",1330.969971,18.6,6005.100098,23122.419922,2798.73999,7225.959961,10586.019531,12258.200195
"2011-03-04",1321.150024,19.059999,5990.399902,23408.859375,2784.669922,7178.899902,10693.660156,12169.879883
"2011-03-07",1310.130005,20.66,5973.799805,23313.189453,2745.629883,7161.930176,10505.019531,12090.030273
"2011-03-08",1321.819946,19.82,5974.799805,23711.699219,2765.77002,7164.75,10525.19043,12214.379883
"2011-03-09",1320.02002,20.219999,5937.299805,23810.109375,2751.719971,7131.799805,10589.5,12213.089844
"2011-03-10",1295.109985,21.879999,5845.299805,23614.890625,2701.02002,7063.089844,10434.379883,11984.610352
"2011-03-11",1304.280029,20.08,5828.700195,23249.779297,2715.610107,6981.490234,10254.429688,12044.400391
"2011-03-14",1296.390015,21.129999,5775.200195,23345.880859,2700.969971,6866.629883,9620.490234,11993.160156
"2011-03-15",1281.869995,24.32,5695.299805,22678.25,2667.330078,6647.660156,8605.150391,11855.419922
"2011-03-16",1256.880005,29.4,5598.200195,22700.880859,2616.820068,6513.839844,9093.719727,11613.299805
"2011-03-17",1273.719971,26.370001,5696.100098,22284.429688,2636.050049,6656.879883,8962.669922,11774.589844
"2011-03-18",1279.209961,24.440001,5718.100098,22300.230469,2643.669922,6664.399902,9206.75,11858.519531
"2011-03-21",1298.380005,20.610001,5786.100098,22685.220703,2692.090088,6816.120117,NA,12036.530273
"2011-03-22",1293.77002,20.209999,5762.700195,22857.900391,2683.870117,6780.970215,9608.320313,12018.629883
"2011-03-23",1297.540039,19.17,5795.899902,22825.400391,2698.300049,6804.450195,9449.469727,12086.019531
"2011-03-24",1309.660034,18,5880.899902,22915.279297,2736.419922,6933.580078,9435.009766,12170.55957
"2011-03-25",1313.800049,17.91,5900.799805,23158.669922,2743.060059,6946.359863,9536.129883,12220.589844
"2011-03-28",1310.189941,19.440001,5904.5,23068.189453,2730.679932,6938.629883,9478.530273,12197.879883
"2011-03-29",1319.439941,18.16,5932.200195,23060.359375,2756.889893,6934.439941,9459.080078,12279.009766
"2011-03-30",1328.26001,17.709999,5948.299805,23451.429688,2776.790039,7057.149902,9708.790039,12350.610352
"2011-03-31",1325.829956,17.74,5908.799805,23527.519531,2781.070068,7041.310059,9755.099609,12319.730469
"2011-04-01",1332.410034,17.4,6009.899902,23801.900391,2789.600098,7179.810059,9708.389648,12376.719727
"2011-04-04",1332.869995,17.5,6017,24150.580078,2789.189941,7175.330078,9718.889648,12400.030273
"2011-04-05",1332.630005,17.25,6007.100098,NA,2791.189941,7175.310059,9615.549805,12393.900391
"2011-04-06",1335.540039,16.9,6041.100098,24285.050781,2799.820068,7215.109863,9584.370117,12426.75
"2011-04-07",1333.51001,17.110001,6007.399902,24281.800781,2796.139893,7178.779785,9590.929688,12409.490234
"2011-04-08",1328.170044,17.870001,6055.799805,24396.070313,2780.419922,7217.02002,9768.080078,12380.049805
"2011-04-11",1324.459961,16.59,6053.399902,24303.070313,2771.51001,7204.859863,9719.700195,12381.110352
"2011-04-12",1314.160034,17.09,5964.5,23976.369141,2744.790039,7102.910156,9555.259766,12263.580078
"2011-04-13",1314.410034,16.92,6010.399902,24135.029297,2761.52002,7177.970215,9641.179688,12270.990234
"2011-04-14",1314.52002,16.27,5963.799805,24014,2760.219971,7146.560059,9653.919922,12285.150391
"2011-04-15",1319.680054,15.32,5996,24008.070313,2764.649902,7178.290039,9591.519531,12341.830078
"2011-04-18",1305.140015,16.959999,5870.100098,23830.310547,2735.379883,7026.850098,9556.650391,12201.589844
"2011-04-19",1312.619995,15.83,5896.899902,23520.619141,2744.969971,7039.310059,9441.030273,12266.75
"2011-04-20",1330.359985,15.07,6022.299805,23896.099609,2802.51001,7249.189941,9606.820313,12453.540039
"2011-04-21",1337.380005,14.69,6018.299805,24138.310547,2820.159912,7295.490234,9685.769531,12505.990234
"2011-04-22",NA,NA,NA,NA,NA,NA,9682.209961,NA
"2011-04-25",1335.25,15.77,NA,NA,2825.879883,NA,9671.959961,12479.879883
"2011-04-26",1347.23999,15.62,6069.399902,24007.380859,2847.540039,7356.509766,9558.69043,12595.370117
"2011-04-27",1355.660034,15.35,6068.200195,23892.839844,2869.879883,7404.950195,9691.839844,12690.959961
"2011-04-28",1360.47998,14.62,6069.899902,23805.630859,2872.530029,7475.220215,9849.740234,12763.30957
"2011-04-29",1363.609985,14.75,NA,23720.810547,2873.540039,7514.459961,NA,12810.540039
"2011-05-02",1361.219971,15.99,NA,NA,2864.080078,7527.640137,10004.200195,12807.360352
"2011-05-03",1356.619995,16.700001,6082.899902,23633.25,2841.620117,7500.700195,NA,12807.509766
"2011-05-04",1347.319946,17.08,5984.100098,23315.240234,2828.22998,7373.930176,NA,12723.580078
"2011-05-05",1335.099976,18.200001,5920,23261.609375,2814.719971,7376.959961,NA,12584.169922
"2011-05-06",1340.199951,18.4,5976.799805,23159.140625,2827.560059,7492.25,9859.200195,12638.740234
"2011-05-09",1346.290039,17.16,5942.700195,23336,2843.25,7410.52002,9794.379883,12684.679688
"2011-05-10",1357.160034,15.91,6018.899902,NA,2871.889893,7501.52002,9818.759766,12760.360352
"2011-05-11",1342.079956,16.950001,5976,23291.800781,2845.060059,7495.049805,9864.259766,12630.030273
"2011-05-12",1348.650024,16.030001,5945,23073.759766,2863.040039,7443.950195,9716.650391,12695.919922
"2011-05-13",1337.77002,17.07,5925.899902,23276.269531,2828.469971,7403.310059,9648.769531,12595.75
"2011-05-16",1329.469971,18.24,5923.700195,22960.630859,2782.310059,7387.540039,9558.299805,12548.370117
"2011-05-17",1328.97998,17.549999,5861,22901.080078,2783.209961,7256.649902,9567.019531,12479.580078
"2011-05-18",1340.680054,16.23,5923.5,23011.140625,2815,7303.529785,9662.080078,12560.179688
"2011-05-19",1343.599976,15.52,5956,23163.380859,2823.310059,7358.22998,9620.820313,12605.320313
"2011-05-20",1333.27002,17.43,5948.5,23199.390625,2803.320068,7266.819824,9607.080078,12512.040039
"2011-05-23",1317.369995,18.27,5835.899902,22711.019531,2758.899902,7121.52002,9460.629883,12381.259766
"2011-05-24",1316.280029,17.82,5858.399902,22730.779297,2746.159912,7150.660156,9477.169922,12356.209961
"2011-05-25",1320.469971,17.07,5870.100098,22747.279297,2761.379883,7170.939941,9422.879883,12394.660156
"2011-05-26",1325.689941,16.09,5881,22900.789063,2782.919922,7114.089844,9562.049805,12402.759766
"2011-05-27",1331.099976,15.98,5938.899902,23118.070313,2796.860107,7163.470215,9521.94043,12441.580078
"2011-05-30",NA,NA,NA,23184.320313,NA,7160.299805,9504.969727,NA
"2011-05-31",1345.199951,15.45,5990,23684.130859,2835.300049,7293.689941,9693.730469,12569.790039
"2011-06-01",1314.550049,18.299999,5928.600098,23626.429688,2769.189941,7217.430176,9719.610352,12290.139648
"2011-06-02",1312.939941,18.09,5847.899902,23253.839844,2773.310059,7074.120117,9555.040039,12248.549805
"2011-06-03",1300.160034,17.950001,5855,22949.560547,2732.780029,7109.029785,9492.209961,12151.259766
"2011-06-06",1286.170044,18.49,5863.200195,NA,2702.560059,7084.569824,9380.349609,12089.959961
"2011-06-07",1284.939941,18.07,5864.700195,22868.669922,2701.560059,7103.25,9442.950195,12070.80957
"2011-06-08",1279.560059,18.790001,5808.899902,22661.630859,2675.379883,7060.22998,9449.459961,12048.94043
"2011-06-09",1289,17.77,5856.299805,22609.830078,2684.870117,7159.660156,9467.150391,12124.360352
"2011-06-10",1270.97998,18.860001,5765.799805,22420.369141,2643.72998,7069.899902,9514.44043,11951.910156
"2011-06-13",1271.829956,19.610001,5773.5,22508.080078,2639.689941,7085.140137,9448.209961,11952.969727
"2011-06-14",1287.869995,18.26,5803.100098,22496,2678.719971,7204.790039,9547.790039,12076.110352
"2011-06-15",1265.420044,21.32,5742.600098,22343.769531,2631.459961,7115.080078,9574.320313,11897.269531
"2011-06-16",1267.640015,22.73,5698.799805,21953.109375,2623.699951,7110.200195,9411.280273,11961.519531
"2011-06-17",1271.5,21.85,5714.899902,21695.259766,2616.47998,7164.049805,9351.400391,12004.360352
"2011-06-20",1278.359985,19.99,5693.399902,21599.509766,2629.659912,7150.209961,9354.320313,12080.379883
"2011-06-21",1295.52002,18.860001,5775.299805,21850.589844,2687.26001,7285.509766,9459.660156,12190.009766
"2011-06-22",1287.140015,18.52,5773,21859.970703,2669.189941,7278.189941,9629.429688,12109.669922
"2011-06-23",1283.5,19.290001,5674.399902,21759.140625,2686.75,7149.439941,9596.740234,12050
"2011-06-24",1268.449951,21.1,5697.700195,22171.949219,2652.889893,7121.379883,9678.709961,11934.580078
"2011-06-27",1280.099976,20.559999,5722.299805,22041.769531,2688.280029,7107.899902,9578.30957,12043.55957
"2011-06-28",1296.670044,19.17,5766.899902,22061.779297,2729.310059,7170.430176,9648.980469,12188.69043
"2011-06-29",1307.410034,17.27,5856,22061.179688,2740.48999,7294.140137,9797.259766,12261.419922
"2011-06-30",1320.640015,16.52,5945.700195,22398.099609,2773.52002,7376.240234,9816.089844,12414.339844
"2011-07-01",1339.670044,15.87,5989.799805,NA,2816.030029,7419.439941,9868.070313,12582.769531
"2011-07-04",NA,NA,6017.5,22770.470703,NA,7442.959961,9965.089844,NA
"2011-07-05",1337.880005,16.059999,6024,22747.949219,2825.77002,7439.439941,9972.459961,12569.870117
"2011-07-06",1339.219971,16.34,6002.899902,22517.550781,2834.02002,7431.189941,10082.480469,12626.019531
"2011-07-07",1353.219971,15.95,6054.600098,22530.179688,2872.659912,7471.439941,10071.139648,12719.490234
"2011-07-08",1343.800049,15.95,5990.600098,22726.429688,2859.810059,7402.72998,10137.730469,12657.200195
"2011-07-11",1319.48999,18.389999,5929.200195,22347.230469,2802.620117,7230.25,10069.530273,12505.759766
"2011-07-12",1313.640015,19.870001,5869,21663.160156,2781.909912,7174.140137,9925.919922,12446.879883
"2011-07-13",1317.719971,19.91,5906.399902,21926.880859,2796.919922,7267.870117,9963.139648,12491.610352
"2011-07-14",1308.869995,20.799999,5847,21940.199219,2762.669922,7214.740234,9936.120117,12437.120117
"2011-07-15",1316.140015,19.530001,5843.700195,21875.380859,2789.800049,7220.120117,9974.469727,12479.730469
"2011-07-18",1305.439941,20.950001,5752.799805,21804.75,2765.110107,7107.919922,NA,12385.160156
"2011-07-19",1326.72998,19.209999,5790,21902.400391,2826.52002,7192.669922,9889.719727,12587.419922
"2011-07-20",1325.839966,19.09,5853.799805,22003.689453,2814.22998,7221.359863,10005.900391,12571.910156
"2011-07-21",1343.800049,17.559999,5899.899902,21987.289063,2834.429932,7290.140137,10010.389648,12724.410156
"2011-07-22",1345.02002,17.52,5935,22444.800781,2858.830078,7326.390137,10132.110352,12681.160156
"2011-07-25",1337.430054,19.35,5925.299805,22293.289063,2842.800049,7344.540039,10050.009766,12592.799805
"2011-07-26",1331.939941,20.23,5929.700195,22572.080078,2839.959961,7349.450195,10097.719727,12501.299805
"2011-07-27",1304.890015,22.98,5856.600098,22541.689453,2764.790039,7252.680176,10047.19043,12302.549805
"2011-07-28",1300.670044,23.74,5873.200195,22570.740234,2766.25,7190.060059,9901.349609,12240.110352
"2011-07-29",1292.280029,25.25,5815.200195,22440.25,2756.379883,7158.77002,9833.030273,12143.240234
"2011-08-01",1286.939941,23.66,5774.399902,22663.369141,2744.610107,6953.97998,9965.009766,12132.490234
"2011-08-02",1254.050049,24.790001,5718.399902,22421.460938,2669.23999,6796.75,9844.589844,11866.620117
"2011-08-03",1260.339966,23.379999,5584.5,21992.720703,2693.070068,6640.589844,9637.139648,11896.44043
"2011-08-04",1200.069946,31.66,5393.100098,21884.740234,2556.389893,6414.759766,9659.179688,11383.679688
"2011-08-05",1199.380005,32,5247,20946.140625,2532.409912,6236.160156,9299.879883,11444.610352
"2011-08-08",1119.459961,48,5069,20490.570313,2357.689941,5923.27002,9097.55957,10809.849609
"2011-08-09",1172.530029,35.060001,5164.899902,19330.699219,2482.52002,5917.080078,8944.480469,11239.769531
"2011-08-10",1120.76001,42.990002,5007.200195,19783.669922,2381.050049,5613.419922,9038.740234,10719.94043
"2011-08-11",1172.640015,39,5162.799805,19595.140625,2492.679932,5797.660156,8981.94043,11143.30957
"2011-08-12",1178.810059,36.360001,5320,19620.009766,2507.97998,5997.740234,8963.719727,11269.019531
"2011-08-15",1204.48999,31.870001,5350.600098,20260.099609,2555.199951,6022.240234,9086.410156,11482.900391
"2011-08-16",1192.76001,32.849998,5357.600098,20212.080078,2523.449951,5994.899902,9107.429688,11405.929688
"2011-08-17",1193.890015,31.58,5331.600098,20289.029297,2511.47998,5948.939941,9057.259766,11410.209961
"2011-08-18",1140.650024,42.669998,5092.200195,20016.269531,2380.429932,5602.799805,8943.759766,10990.580078
"2011-08-19",1123.530029,43.049999,5040.799805,19399.919922,2341.840088,5480,8719.240234,10817.650391
"2011-08-22",1123.819946,42.439999,5095.299805,19486.869141,2345.379883,5473.779785,8628.129883,10854.650391
"2011-08-23",1162.349976,36.27,5129.399902,19875.529297,2446.060059,5532.379883,8733.009766,11176.759766
"2011-08-24",1177.599976,35.900002,5205.899902,19466.789063,2467.689941,5681.080078,8639.610352,11320.709961
"2011-08-25",1159.27002,39.759998,5131.100098,19752.480469,2419.629883,5584.140137,8772.360352,11149.820313
"2011-08-26",1176.800049,35.59,5129.899902,19582.880859,2479.850098,5537.47998,8797.780273,11284.540039
"2011-08-29",1210.079956,32.279999,NA,19865.109375,2562.110107,5670.069824,8851.349609,11539.25
"2011-08-30",1212.920044,32.889999,5268.700195,20204.169922,2576.110107,5643.919922,8953.900391,11559.950195
"2011-08-31",1218.890015,31.620001,5394.5,20534.849609,2579.459961,5784.850098,8955.200195,11613.530273
"2011-09-01",1204.420044,31.82,5418.700195,20585.330078,2546.040039,5730.629883,9060.799805,11493.570313
"2011-09-02",1173.969971,33.919998,5292,20212.910156,2480.330078,5538.330078,8950.740234,11240.259766
"2011-09-05",NA,NA,5102.600098,19616.400391,NA,5246.180176,8784.459961,NA
"2011-09-06",1165.23999,37,5156.799805,19710.5,2473.830078,5193.970215,8590.570313,11139.299805
"2011-09-07",1198.619995,33.380001,5318.600098,20048,2548.939941,5405.529785,8763.410156,11414.860352
"2011-09-08",1185.900024,34.32,5340.399902,19912.820313,2529.139893,5408.459961,8793.120117,11295.80957
"2011-09-09",1154.22998,38.52,5214.700195,19866.630859,2467.98999,5189.930176,8737.660156,10992.129883
"2011-09-12",1162.27002,38.59,5129.600098,19030.539063,2495.090088,5072.330078,8535.669922,11061.120117
"2011-09-13",1172.869995,36.91,5174.299805,NA,2532.149902,5166.359863,8616.549805,11105.849609
"2011-09-14",1188.680054,34.599998,5227,19045.439453,2572.550049,5340.189941,8518.570313,11246.730469
"2011-09-15",1209.109985,31.969999,5337.5,19181.5,2607.070068,5508.240234,8668.860352,11433.179688
"2011-09-16",1216.01001,30.98,5368.399902,19455.310547,2622.310059,5573.509766,8864.160156,11509.089844
"2011-09-19",1204.089966,32.73,5259.600098,18917.949219,2612.830078,5415.910156,NA,11401.009766
"2011-09-20",1202.089966,32.860001,5363.700195,19014.800781,2590.23999,5571.680176,8721.240234,11408.660156
"2011-09-21",1166.76001,37.32,5288.399902,18824.169922,2538.189941,5433.799805,8741.160156,11124.839844
"2011-09-22",1129.560059,41.349998,5041.600098,17911.949219,2455.669922,5164.209961,8560.259766,10733.830078
"2011-09-23",1136.430054,41.25,5066.799805,17668.830078,2483.22998,5196.560059,NA,10771.480469
"2011-09-26",1162.949951,39.02,5089.399902,17407.800781,2516.689941,5345.560059,8374.129883,11043.860352
"2011-09-27",1175.380005,37.709999,5294.100098,18130.550781,2546.830078,5628.439941,8609.950195,11190.69043
"2011-09-28",1151.060059,41.080002,5217.600098,18011.060547,2491.580078,5578.419922,8615.650391,11010.900391
"2011-09-29",1160.400024,38.84,5196.799805,NA,2480.76001,5639.580078,8701.230469,11153.980469
"2011-09-30",1131.420044,42.959999,5128.5,17592.410156,2415.399902,5502.02002,8700.290039,10913.379883
"2011-10-03",1099.22998,45.450001,5075.5,16822.150391,2335.830078,NA,8545.480469,10655.299805
"2011-10-04",1123.949951,40.82,4944.399902,16250.269531,2404.820068,5216.709961,8456.120117,10808.709961
"2011-10-05",1144.030029,37.810001,5102.200195,NA,2460.51001,5473.029785,8382.980469,10939.950195
"2011-10-06",1164.969971,36.27,5291.299805,17172.279297,2506.820068,5645.25,8522.019531,11123.330078
"2011-10-07",1155.459961,36.200001,5303.399902,17707.009766,2479.350098,5675.700195,8605.620117,11103.120117
"2011-10-10",1194.890015,33.02,5399,17711.060547,2566.050049,5847.290039,NA,11433.179688
"2011-10-11",1195.540039,32.860001,5395.700195,18141.589844,2583.030029,5865.009766,8773.679688,11416.299805
"2011-10-12",1207.25,31.26,5441.799805,18329.460938,2604.72998,5994.470215,8738.900391,11518.849609
"2011-10-13",1203.660034,30.700001,5403.399902,18757.810547,2620.23999,5914.839844,8823.25,11478.129883
"2011-10-14",1224.579956,28.24,5466.399902,18501.789063,2667.850098,5967.200195,8747.959961,11644.490234
"2011-10-17",1200.859985,33.389999,5436.700195,18873.990234,2614.919922,5859.430176,8879.599609,11397
"2011-10-18",1225.380005,31.559999,5410.399902,18076.460938,2657.429932,5877.410156,8741.910156,11577.049805
"2011-10-19",1209.880005,34.439999,5450.5,18309.220703,2604.040039,5913.529785,8772.540039,11504.620117
"2011-10-20",1215.390015,34.779999,5384.700195,17983.099609,2598.620117,5766.47998,8682.150391,11541.780273
"2011-10-21",1238.25,31.32,5488.700195,18025.720703,2637.459961,5970.959961,8678.889648,11808.790039
"2011-10-24",1254.189941,29.26,5548.100098,18771.820313,2699.439941,6055.27002,8843.980469,11913.620117
"2011-10-25",1229.050049,32.220001,5525.5,18968.199219,2638.419922,6046.75,8762.30957,11706.620117
"2011-10-26",1242,29.860001,5553.200195,19066.539063,2650.669922,6016.069824,8748.469727,11869.040039
"2011-10-27",1284.589966,25.459999,5713.799805,19688.699219,2738.629883,6337.839844,8926.540039,12208.549805
"2011-10-28",1285.089966,24.530001,5702.200195,20019.240234,2737.149902,6346.189941,9050.469727,12231.110352
"2011-10-31",1253.300049,29.959999,5544.200195,19864.869141,2684.409912,6141.339844,8988.389648,11955.009766
"2011-11-01",1218.280029,34.77,5421.600098,19369.960938,2606.959961,5834.509766,8835.519531,11657.959961
"2011-11-02",1237.900024,32.740002,5484.100098,19733.710938,2639.97998,5965.629883,8640.419922,11836.040039
"2011-11-03",1261.150024,30.5,5545.600098,19242.5,2697.969971,6133.180176,NA,12044.469727
"2011-11-04",1253.22998,30.16,5527.200195,19842.789063,2686.149902,5966.160156,8801.400391,11983.240234
"2011-11-07",1261.119995,29.85,5510.799805,19677.890625,2695.25,5928.680176,8767.089844,12068.389648
"2011-11-08",1275.920044,27.48,5567.299805,19678.470703,2727.48999,5961.439941,8655.509766,12170.179688
"2011-11-09",1229.099976,36.16,5460.399902,20014.429688,2621.649902,5829.540039,8755.44043,11780.94043
"2011-11-10",1239.699951,32.810001,5444.799805,18963.890625,2625.149902,5867.810059,8500.799805,11893.860352
"2011-11-11",1263.849976,30.040001,5545.399902,19137.169922,2678.75,6057.029785,8514.469727,12153.679688
"2011-11-14",1251.780029,31.129999,5519,19508.179688,2657.219971,5985.02002,8603.700195,12078.980469
"2011-11-15",1257.810059,31.219999,5517.399902,19348.439453,2686.199951,5933.140137,8541.929688,12096.160156
"2011-11-16",1236.910034,33.509998,5509,18960.900391,2639.610107,5913.359863,8463.160156,11905.589844
"2011-11-17",1216.130005,34.509998,5423.100098,18817.470703,2587.98999,5850.169922,8479.629883,11770.730469
"2011-11-18",1215.650024,32,5362.899902,18491.230469,2572.5,5800.240234,8374.910156,11796.160156
"2011-11-21",1192.97998,32.91,5222.600098,18225.849609,2523.139893,5606,8348.269531,11547.30957
"2011-11-22",1188.040039,31.969999,5206.799805,18251.589844,2521.280029,5537.390137,8314.740234,11493.719727
"2011-11-23",1161.790039,33.98,5139.799805,17864.429688,2460.080078,5457.77002,NA,11257.549805
"2011-11-24",NA,NA,5127.600098,17935.099609,NA,5428.109863,8165.180176,NA
"2011-11-25",1158.670044,34.470001,5164.700195,17689.480469,2441.51001,5492.870117,8160.009766,11231.650391
"2011-11-28",1192.550049,32.130001,5312.799805,18037.810547,2527.340088,5745.330078,8287.490234,11523.009766
"2011-11-29",1195.189941,30.639999,5337,18256.199219,2515.51001,5799.910156,8477.820313,11555.629883
"2011-11-30",1246.959961,27.799999,5505.399902,17989.349609,2620.340088,6088.839844,8434.610352,12045.679688
"2011-12-01",1244.579956,27.41,5489.299805,19002.259766,2626.199951,6035.879883,8597.379883,12020.030273
"2011-12-02",1244.280029,27.52,5552.299805,19040.390625,2626.929932,6080.680176,8643.75,12019.419922
"2011-12-05",1257.079956,27.84,5568,19179.689453,2655.76001,6106.089844,8695.980469,12097.830078
"2011-12-06",1258.469971,28.129999,5568.700195,18942.230469,2649.560059,6028.819824,8575.160156,12150.129883
"2011-12-07",1261.01001,28.67,5546.899902,19240.580078,2649.209961,5994.72998,8722.169922,12196.370117
"2011-12-08",1234.349976,30.59,5483.799805,19107.810547,2596.379883,5874.439941,8664.580078,11997.700195
"2011-12-09",1255.189941,26.379999,5529.200195,18586.230469,2646.850098,5986.709961,8536.459961,12184.259766
"2011-12-12",1236.469971,25.67,5427.899902,18575.660156,2612.26001,5785.430176,8653.820313,12021.389648
"2011-12-13",1225.72998,25.41,5490.200195,18447.169922,2579.27002,5774.259766,8552.80957,11954.94043
"2011-12-14",1211.819946,26.040001,5366.799805,18354.429688,2539.310059,5675.140137,8519.129883,11823.480469
"2011-12-15",1215.75,25.110001,5400.899902,18026.839844,2541.01001,5730.620117,8377.370117,11868.80957
"2011-12-16",1219.660034,24.290001,5387.299805,18285.390625,2555.330078,5701.779785,8401.719727,11866.389648
"2011-12-19",1205.349976,24.92,5365,18070.210938,2523.139893,5670.709961,8296.120117,11766.259766
"2011-12-20",1241.300049,23.219999,5419.600098,18080.199219,2603.72998,5847.029785,8336.480469,12103.580078
"2011-12-21",1243.719971,21.43,5389.700195,18416.449219,2577.969971,5791.529785,8459.980469,12107.740234
"2011-12-22",1254,21.16,5457,18378.230469,2599.449951,5852.180176,8395.160156,12169.650391
"2011-12-23",1265.329956,20.73,5512.700195,18629.169922,2618.639893,5878.930176,NA,12294
"2011-12-24",NA,NA,NA,NA,NA,NA,NA,NA
"2011-12-26",NA,NA,NA,NA,NA,NA,8479.339844,NA
"2011-12-27",1265.430054,21.91,NA,NA,2625.199951,5889.759766,8440.55957,12291.349609
"2011-12-28",1249.640015,23.52,5507.399902,18518.669922,2589.97998,5771.27002,8423.620117,12151.410156
"2011-12-29",1263.02002,22.65,5566.799805,18397.919922,2613.73999,5848.779785,8398.889648,12287.040039
"2011-12-30",1257.599976,23.4,5572.299805,18434.390625,2605.149902,5898.350098,8455.349609,12217.55957
"2011-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-02",NA,NA,NA,NA,NA,6075.52002,NA,NA
"2012-01-03",1277.060059,22.969999,5699.899902,18877.410156,2648.719971,6166.569824,NA,12397.379883
"2012-01-04",1277.300049,22.219999,5668.5,18727.310547,2648.360107,6111.549805,8560.110352,12418.419922
"2012-01-05",1281.060059,21.48,5624.299805,18813.410156,2669.860107,6095.990234,8488.709961,12415.700195
"2012-01-06",1277.810059,20.629999,5649.700195,18593.060547,2674.219971,6057.919922,8390.349609,12359.919922
"2012-01-09",1280.699951,21.07,5612.299805,18865.720703,2676.560059,6017.22998,NA,12392.69043
"2012-01-10",1292.079956,20.690001,5696.700195,19004.279297,2702.5,6162.97998,8422.259766,12462.469727
"2012-01-11",1292.47998,21.049999,5670.799805,19151.939453,2710.76001,6152.339844,8447.879883,12449.450195
"2012-01-12",1295.5,20.469999,5662.399902,19095.380859,2724.699951,6179.209961,8385.589844,12471.019531
"2012-01-13",1289.089966,20.91,5636.600098,19204.419922,2710.669922,6143.080078,8500.019531,12422.05957
"2012-01-16",NA,NA,5657.399902,19012.199219,NA,6220.009766,8378.360352,NA
"2012-01-17",1293.670044,22.200001,5694,19627.75,2728.080078,6332.930176,8466.400391,12482.070313
"2012-01-18",1308.040039,20.889999,5702.399902,19686.919922,2769.709961,6354.569824,8550.580078,12578.950195
"2012-01-19",1314.5,19.870001,5741.200195,19942.949219,2788.330078,6416.259766,8639.679688,12623.980469
"2012-01-20",1315.380005,18.280001,5728.600098,20110.369141,2786.699951,6404.390137,8766.360352,12720.480469
"2012-01-23",1316,18.67,5782.600098,NA,2784.169922,6436.620117,8765.900391,12708.820313
"2012-01-24",1314.650024,18.91,5751.899902,NA,2786.639893,6419.220215,8785.330078,12675.75
"2012-01-25",1326.060059,18.309999,5723,NA,2818.310059,6421.850098,8883.69043,12758.849609
"2012-01-26",1318.430054,18.57,5795.200195,20439.140625,2805.280029,6539.850098,8849.469727,12734.629883
"2012-01-27",1316.329956,18.530001,5733.5,20501.669922,2816.550049,6511.97998,8841.219727,12660.459961
"2012-01-30",1313.01001,19.4,5671.100098,20160.410156,2811.939941,6444.450195,8793.049805,12653.719727
"2012-01-31",1312.410034,19.440001,5681.600098,20390.490234,2813.840088,6458.910156,8802.509766,12632.910156
"2012-02-01",1324.089966,18.549999,5790.700195,20333.369141,2848.27002,6616.640137,8809.790039,12716.459961
"2012-02-02",1325.540039,17.98,5796.100098,20739.449219,2859.679932,6655.629883,8876.820313,12705.410156
"2012-02-03",1344.900024,17.1,5901.100098,20756.980469,2905.659912,6766.669922,8831.929688,12862.230469
"2012-02-06",1344.329956,17.76,5892.200195,20709.939453,2901.98999,6764.830078,8929.200195,12845.129883
"2012-02-07",1347.050049,17.65,5890.299805,20699.189453,2904.080078,6754.200195,8917.519531,12878.200195
"2012-02-08",1349.959961,18.16,5875.899902,21018.460938,2915.860107,6748.759766,9015.589844,12883.950195
"2012-02-09",1351.949951,18.629999,5895.5,21010.009766,2927.22998,6788.799805,9002.240234,12890.459961
"2012-02-10",1342.640015,20.790001,5852.399902,20783.859375,2903.879883,6692.959961,8947.169922,12801.230469
"2012-02-13",1351.77002,19.040001,5905.700195,20887.400391,2931.389893,6738.470215,8999.179688,12874.040039
"2012-02-14",1350.5,19.540001,5899.899902,20917.830078,2931.830078,6728.189941,9052.070313,12878.280273
